crime_id,station_id,district,crime_type,modus_operandi,incident_date,incident_time,incident_year,incident_month,incident_day_of_week,incident_hour,latitude,longitude,location_type,severity,weapons_used,property_loss_inr,status,fir_number,io_officer,offender_ids,victim_ids,solved,days_to_solve,district_id,crime_type_id,modus_operandi_id,location_type_id,weapon_id,case_status_id,io_officer_id
672,38,Shivamogga,Fraud,Impersonation,2021-09-17,15:08:00,2021,9,Friday,15,13.844559,75.605003,Road,4,None,463419,Open,FIR/2021/038/0672,DJ,[320],[594],0,363,11,4,13,6,4,4,114
673,28,Dharwad,Robbery,Mugging,2025-01-09,21:42:00,2025,1,Thursday,21,15.406236,74.999644,Market,5,Firearm,220578,Under Investigation,FIR/2025/028/0673,CF,[166],[73],0,279,8,7,25,2,2,6,84
674,35,Hassan,Cybercrime,Online fraud,2025-01-27,15:13:00,2025,1,Monday,15,12.902714,76.120265,Commercial,4,Knife,0,Under Investigation,FIR/2025/035/0674,DA,[309],[595],1,282,10,2,7,1,3,6,105
675,14,Tumakuru,Assault,Gang fight,2024-08-10,02:33:00,2024,8,Saturday,2,13.255233,77.001355,Market,4,None,0,Open,FIR/2024/014/0675,AO,[41],[409],0,,4,1,3,2,4,4,41
676,22,Belagavi,Drug Offence,Distribution,2021-02-12,16:59:00,2021,2,Friday,16,15.919087,74.503219,Park,5,None,0,Closed - Acquitted,FIR/2021/022/0676,BN,[336],[101],0,206,6,3,9,3,4,1,66
677,25,Kalaburagi,Drug Offence,Distribution,2020-05-30,15:03:00,2020,5,Saturday,15,17.241369,76.829751,Park,5,None,0,Under Investigation,FIR/2020/025/0677,BV,[285],[567],0,,7,3,9,3,4,6,74
678,20,Belagavi,Cybercrime,Investment scam,2020-07-08,12:45:00,2020,7,Wednesday,12,15.830674,74.456397,Commercial,4,Knife,0,Closed - Convicted,FIR/2020/020/0678,BH,[212],"[231, 196]",1,,6,2,6,1,3,2,60
679,11,Mysuru,Fraud,Land grab,2021-02-14,13:21:00,2021,2,Sunday,13,12.18605,76.721998,Market,3,None,275145,Under Investigation,FIR/2021/011/0679,AE,[347],"[367, 131]",0,141,3,4,15,2,4,6,31
680,18,Dakshina Kannada,Theft,House break-in,2024-02-14,10:34:00,2024,2,Wednesday,10,12.957046,74.944727,Residence,2,None,339831,Closed - Convicted,FIR/2024/018/0680,AZ,[248],"[105, 157]",1,,5,9,30,5,4,2,52
681,29,Dharwad,Theft,Chain snatching,2025-12-26,19:04:00,2025,12,Friday,19,15.478767,74.992899,Residence,3,None,334920,Pending Trial,FIR/2025/029/0681,CG,"[317, 229]",[146],1,150,8,9,29,5,4,5,85
682,17,Dakshina Kannada,Robbery,Mugging,2023-04-16,19:58:00,2023,4,Sunday,19,12.779457,75.055316,Residence,4,None,321470,Under Investigation,FIR/2023/017/0682,AW,"[219, 153]","[68, 443]",0,61,5,7,25,5,4,6,49
683,23,Belagavi,Assault,Gang fight,2024-02-08,21:45:00,2024,2,Thursday,21,15.874041,74.546492,Public Transport,4,Blunt Object,0,Closed - Convicted,FIR/2024/023/0683,BP,[225],[522],1,,6,1,3,4,1,2,68
684,22,Belagavi,Assault,Road rage,2021-11-01,09:14:00,2021,11,Monday,9,15.751413,74.582789,Park,4,None,0,Closed - Convicted,FIR/2021/022/0684,BM,"[36, 282]",[261],1,,6,1,4,3,4,2,65
685,14,Tumakuru,Theft,Chain snatching,2025-04-12,14:16:00,2025,4,Saturday,14,13.392417,77.08019,Market,3,None,255357,Under Investigation,FIR/2025/014/0685,AN,"[183, 279]",[85],1,173,4,9,29,2,4,6,40
686,1,Bengaluru Urban,Kidnapping,Ransom,2020-11-11,07:42:00,2020,11,Wednesday,7,12.987091,77.491833,Commercial,5,None,0,Under Investigation,FIR/2020/001/0686,C,"[147, 51]",[308],0,288,1,5,18,1,4,6,3
687,14,Tumakuru,Cybercrime,Investment scam,2023-03-24,23:47:00,2023,3,Friday,23,13.359858,77.169852,Residence,4,None,0,Closed - Acquitted,FIR/2023/014/0687,AP,[208],[248],1,,4,2,6,5,4,1,42
688,2,Bengaluru Urban,Assault,Gang fight,2022-02-05,21:35:00,2022,2,Saturday,21,12.951348,77.583181,Public Transport,3,Firearm,0,Pending Trial,FIR/2022/002/0688,E,[383],[426],0,,1,1,3,4,2,5,5
689,16,Tumakuru,Theft,Pickpocket,2021-07-04,18:08:00,2021,7,Sunday,18,13.452824,77.06178,Market,3,None,229490,Pending Trial,FIR/2021/016/0689,AT,[21],[214],0,,4,9,31,2,4,5,46
690,40,Udupi,Drug Offence,Possession,2025-04-26,06:39:00,2025,4,Saturday,6,13.256833,74.695163,Residence,4,None,0,Closed - Convicted,FIR/2025/040/0690,DN,"[62, 141]",[169],0,,12,3,10,5,4,2,118
691,24,Kalaburagi,Assault,Road rage,2021-07-27,05:52:00,2021,7,Tuesday,5,17.341601,76.77342,Commercial,4,None,0,Pending Trial,FIR/2021/024/0691,BS,"[195, 112]",[599],0,81,7,1,4,1,4,5,71
692,41,Udupi,Theft,Chain snatching,2024-03-18,07:51:00,2024,3,Monday,7,13.366785,74.628418,Road,2,None,382000,Closed - Convicted,FIR/2024/041/0692,DR,"[281, 166, 2]","[343, 352]",0,,12,9,29,6,4,2,122
693,17,Dakshina Kannada,Murder,Hired killing,2025-05-24,16:11:00,2025,5,Saturday,16,12.852426,75.007439,Road,5,Knife,0,Pending Trial,FIR/2025/017/0693,AY,[387],[240],0,,5,6,21,6,3,5,51
694,24,Kalaburagi,Cybercrime,Phishing,2022-03-21,07:22:00,2022,3,Monday,7,17.272271,76.9019,Residence,4,None,0,Open,FIR/2022/024/0694,BT,[265],[325],1,,7,2,8,5,4,4,72
695,19,Dakshina Kannada,Theft,Chain snatching,2024-11-18,16:06:00,2024,11,Monday,16,12.736224,74.996801,Public Transport,2,None,127511,Open,FIR/2024/019/0695,BD,[27],[549],1,34,5,9,29,4,4,4,56
696,17,Dakshina Kannada,Theft,Chain snatching,2025-12-30,17:10:00,2025,12,Tuesday,17,12.950669,74.873548,Park,2,None,352000,Under Investigation,FIR/2025/017/0696,AX,"[40, 281]",[47],1,233,5,9,29,3,4,6,50
697,4,Bengaluru Urban,Robbery,Dacoity,2020-01-10,14:55:00,2020,1,Friday,14,12.990365,77.522101,Road,4,Firearm,17427,Open,FIR/2020/004/0697,L,"[370, 37, 191]","[184, 201]",1,,1,7,24,6,2,4,12
698,22,Belagavi,Vandalism,Arson,2023-10-04,18:01:00,2023,10,Wednesday,18,15.949423,74.410845,Road,3,None,0,Under Investigation,FIR/2023/022/0698,BN,[49],[158],1,164,6,10,33,6,4,6,66
699,38,Shivamogga,Assault,Brawl,2021-01-25,21:27:00,2021,1,Monday,21,13.859294,75.625745,Road,4,Knife,0,Under Investigation,FIR/2021/038/0699,DI,[70],"[285, 39]",1,191,11,1,1,6,3,6,113
700,25,Kalaburagi,Theft,Pickpocket,2021-01-26,17:47:00,2021,1,Tuesday,17,17.220826,76.732426,Park,3,None,52968,Open,FIR/2021/025/0700,BU,"[132, 274]",[229],1,,7,9,31,3,4,4,73
701,8,Bengaluru Rural,Fraud,Land grab,2022-09-23,11:38:00,2022,9,Friday,11,13.278377,77.546513,Park,4,Firearm,156448,Closed - Convicted,FIR/2022/008/0701,X,[65],[191],1,,2,4,15,3,2,2,24
702,12,Mysuru,Theft,Chain snatching,2024-10-24,09:17:00,2024,10,Thursday,9,12.188882,76.713858,Market,2,None,474433,Closed - Acquitted,FIR/2024/012/0702,AH,"[127, 224, 385]",[485],0,,3,9,29,2,4,1,34
703,41,Udupi,Robbery,Dacoity,2025-04-16,14:22:00,2025,4,Wednesday,14,13.406755,74.702406,Commercial,4,Blunt Object,444104,Open,FIR/2025/041/0703,DS,[197],"[414, 380]",0,127,12,7,24,1,1,4,123
704,41,Udupi,Assault,Gang fight,2024-09-01,11:06:00,2024,9,Sunday,11,13.408762,74.710774,Commercial,3,Firearm,0,Closed - Convicted,FIR/2024/041/0704,DQ,[298],[164],1,120,12,1,3,1,2,2,121
705,22,Belagavi,Theft,Chain snatching,2021-06-05,19:56:00,2021,6,Saturday,19,15.862047,74.45908,Public Transport,3,None,484326,Closed - Convicted,FIR/2021/022/0705,BL,[149],[398],1,329,6,9,29,4,4,2,64
706,30,Ballari,Fraud,Impersonation,2022-03-15,16:40:00,2022,3,Tuesday,16,15.073305,76.866549,Residence,4,None,302907,Open,FIR/2022/030/0706,CK,"[147, 211, 281]",[440],1,,9,4,13,5,4,4,89
707,19,Dakshina Kannada,Assault,Domestic violence,2020-11-12,13:06:00,2020,11,Thursday,13,12.777705,75.097122,Market,3,Firearm,0,Open,FIR/2020/019/0707,BE,[202],"[528, 202]",0,67,5,1,2,2,2,4,57
708,25,Kalaburagi,Theft,Vehicle theft,2020-01-17,16:17:00,2020,1,Friday,16,17.311367,76.829974,Public Transport,3,None,383734,Under Investigation,FIR/2020/025/0708,BU,[365],[144],1,147,7,9,32,4,4,6,73
709,26,Kalaburagi,Fraud,Insurance fraud,2024-12-15,12:11:00,2024,12,Sunday,12,17.276413,76.748896,Commercial,4,Firearm,107539,Pending Trial,FIR/2024/026/0709,BZ,[325],[304],1,300,7,4,14,1,2,5,78
710,38,Shivamogga,Cybercrime,Phishing,2020-02-16,20:25:00,2020,2,Sunday,20,13.872843,75.651255,Market,4,Firearm,0,Closed - Convicted,FIR/2020/038/0710,DI,[342],[424],1,345,11,2,8,2,2,2,113
711,2,Bengaluru Urban,Robbery,Dacoity,2022-07-07,10:21:00,2022,7,Thursday,10,12.878225,77.499771,Road,4,None,210424,Closed - Convicted,FIR/2022/002/0711,F,[87],[585],0,,1,7,24,6,4,2,6
712,3,Bengaluru Urban,Drug Offence,Possession,2022-03-08,11:14:00,2022,3,Tuesday,11,12.916855,77.588897,Road,4,Knife,0,Open,FIR/2022/003/0712,H,"[247, 337]","[281, 547]",0,32,1,3,10,6,3,4,8
713,5,Bengaluru Urban,Fraud,Impersonation,2022-06-05,23:04:00,2022,6,Sunday,23,13.06969,77.496474,Road,3,None,444816,Under Investigation,FIR/2022/005/0713,O,[145],[86],0,272,1,4,13,6,4,6,15
714,36,Shivamogga,Fraud,Impersonation,2024-09-04,21:25:00,2024,9,Wednesday,21,14.04972,75.627618,Commercial,4,None,63959,Pending Trial,FIR/2024/036/0714,DD,[318],[253],1,,11,4,13,1,4,5,108
715,22,Belagavi,Robbery,Mugging,2021-09-30,12:13:00,2021,9,Thursday,12,15.747625,74.392432,Residence,5,Blunt Object,200360,Open,FIR/2021/022/0715,BM,[344],[103],1,,6,7,25,5,1,4,65
716,6,Bengaluru Urban,Fraud,Cheque fraud,2022-04-12,19:50:00,2022,4,Tuesday,19,12.991512,77.548865,Market,3,None,84710,Pending Trial,FIR/2022/006/0716,R,"[9, 70]",[476],0,48,1,4,12,2,4,5,18
717,8,Bengaluru Rural,Theft,Chain snatching,2023-05-10,21:08:00,2023,5,Wednesday,21,13.302733,77.46572,Public Transport,3,None,154436,Closed - Acquitted,FIR/2023/008/0717,V,"[110, 224, 244]","[378, 503]",1,,2,9,29,4,4,1,22
718,6,Bengaluru Urban,Theft,Chain snatching,2023-05-20,18:07:00,2023,5,Saturday,18,12.942548,77.66239,Commercial,2,None,459789,Open,FIR/2023/006/0718,P,"[87, 128, 329]",[357],1,170,1,9,29,1,4,4,16
719,4,Bengaluru Urban,Robbery,Dacoity,2024-11-09,14:11:00,2024,11,Saturday,14,12.949165,77.535385,Market,4,Knife,468410,Open,FIR/2024/004/0719,L,[86],"[180, 509]",1,,1,7,24,2,3,4,12
720,5,Bengaluru Urban,Kidnapping,Child abduction,2023-02-04,21:33:00,2023,2,Saturday,21,12.937733,77.568302,Road,5,Knife,0,Open,FIR/2023/005/0720,O,[292],"[227, 60]",1,340,1,5,16,6,3,4,15
721,26,Kalaburagi,Theft,House break-in,2025-08-29,08:56:00,2025,8,Friday,8,17.447426,76.821881,Market,3,None,189595,Under Investigation,FIR/2025/026/0721,BY,"[234, 80]",[137],1,12,7,9,30,2,4,6,77
722,3,Bengaluru Urban,Theft,House break-in,2021-03-31,23:00:00,2021,3,Wednesday,23,12.942338,77.630188,Public Transport,2,None,407911,Closed - Acquitted,FIR/2021/003/0722,H,"[93, 134, 21]",[525],1,,1,9,30,4,4,1,8
723,27,Dharwad,Robbery,Dacoity,2020-08-29,23:17:00,2020,8,Saturday,23,15.53191,74.91187,Residence,5,None,262931,Closed - Convicted,FIR/2020/027/0723,CC,[73],[418],0,,8,7,24,5,4,2,81
724,9,Bengaluru Rural,Theft,Vehicle theft,2022-01-11,09:35:00,2022,1,Tuesday,9,13.081761,77.514352,Park,3,None,309883,Closed - Convicted,FIR/2022/009/0724,Y,[80],[367],1,284,2,9,32,3,4,2,25
725,18,Dakshina Kannada,Assault,Brawl,2022-07-23,20:56:00,2022,7,Saturday,20,12.892887,75.094643,Commercial,3,Firearm,0,Pending Trial,FIR/2022/018/0725,BA,[16],"[322, 199]",0,4,5,1,1,1,2,5,53
726,28,Dharwad,Theft,House break-in,2025-06-27,17:02:00,2025,6,Friday,17,15.450347,74.945463,Road,3,None,469214,Under Investigation,FIR/2025/028/0726,CD,[277],[75],0,,8,9,30,6,4,6,82
727,22,Belagavi,Theft,Pickpocket,2023-09-25,19:50:00,2023,9,Monday,19,15.912328,74.400646,Commercial,3,None,384179,Pending Trial,FIR/2023/022/0727,BL,"[148, 241]",[466],1,262,6,9,31,1,4,5,64
728,36,Shivamogga,Sexual Assault,Molestation,2020-04-02,19:14:00,2020,4,Thursday,19,13.929353,75.667154,Park,5,None,0,Closed - Convicted,FIR/2020/036/0728,DB,"[13, 345]","[476, 572]",0,,11,8,27,3,4,2,106
729,29,Dharwad,Theft,Vehicle theft,2024-07-06,00:36:00,2024,7,Saturday,0,15.534337,75.020412,Park,3,None,398228,Under Investigation,FIR/2024/029/0729,CG,"[253, 191, 304]",[22],0,,8,9,32,3,4,6,85
730,28,Dharwad,Assault,Brawl,2023-05-05,09:57:00,2023,5,Friday,9,15.484757,75.018173,Commercial,4,Firearm,0,Under Investigation,FIR/2023/028/0730,CE,[35],[398],0,23,8,1,1,1,2,6,83
731,6,Bengaluru Urban,Robbery,Armed robbery,2024-12-24,22:05:00,2024,12,Tuesday,22,12.951981,77.609033,Residence,4,None,10745,Under Investigation,FIR/2024/006/0731,Q,[283],[367],0,,1,7,23,5,4,6,17
732,11,Mysuru,Cybercrime,Investment scam,2023-04-26,15:19:00,2023,4,Wednesday,15,12.376767,76.725724,Residence,3,None,0,Open,FIR/2023/011/0732,AG,[5],[189],1,,3,2,6,5,4,4,33
733,3,Bengaluru Urban,Theft,Chain snatching,2021-05-31,19:07:00,2021,5,Monday,19,12.933682,77.700751,Commercial,2,None,240404,Under Investigation,FIR/2021/003/0733,H,[56],[347],1,,1,9,29,1,4,6,8
734,37,Shivamogga,Fraud,Cheque fraud,2021-10-26,13:10:00,2021,10,Tuesday,13,13.824644,75.68732,Market,4,Blunt Object,152628,Under Investigation,FIR/2021/037/0734,DE,[337],[347],1,,11,4,12,2,1,6,109
735,9,Bengaluru Rural,Assault,Domestic violence,2020-07-07,21:01:00,2020,7,Tuesday,21,13.112157,77.55212,Public Transport,4,None,0,Open,FIR/2020/009/0735,Z,[354],[93],0,,2,1,2,4,4,4,26
736,2,Bengaluru Urban,Robbery,Mugging,2025-03-15,19:59:00,2025,3,Saturday,19,13.068841,77.560804,Public Transport,4,None,207730,Under Investigation,FIR/2025/002/0736,F,[91],"[392, 215]",0,,1,7,25,4,4,6,6
737,8,Bengaluru Rural,Fraud,Land grab,2025-08-10,16:19:00,2025,8,Sunday,16,13.303629,77.53369,Road,4,None,302228,Under Investigation,FIR/2025/008/0737,X,[24],[600],1,310,2,4,15,6,4,6,24
738,32,Ballari,Theft,Pickpocket,2020-01-09,01:41:00,2020,1,Thursday,1,15.189496,76.956927,Public Transport,3,None,375150,Closed - Convicted,FIR/2020/032/0738,CP,[193],[349],1,,9,9,31,4,4,2,94
739,23,Belagavi,Vandalism,Graffiti,2020-01-11,17:28:00,2020,1,Saturday,17,15.878896,74.593344,Market,3,None,0,Closed - Acquitted,FIR/2020/023/0739,BQ,[147],[353],0,198,6,10,34,2,4,1,69
740,41,Udupi,Assault,Brawl,2023-03-12,12:24:00,2023,3,Sunday,12,13.39704,74.823188,Commercial,3,None,0,Closed - Convicted,FIR/2023/041/0740,DQ,[379],[303],0,,12,1,1,1,4,2,121
741,32,Ballari,Assault,Gang fight,2024-10-19,13:03:00,2024,10,Saturday,13,15.17752,76.956945,Residence,4,Blunt Object,0,Open,FIR/2024/032/0741,CQ,"[35, 65]",[590],1,,9,1,3,5,1,4,95
742,27,Dharwad,Cybercrime,Online fraud,2021-09-30,06:15:00,2021,9,Thursday,6,15.366231,75.002631,Market,4,Firearm,0,Under Investigation,FIR/2021/027/0742,CB,[227],[490],1,,8,2,7,2,2,6,80
743,8,Bengaluru Rural,Assault,Domestic violence,2020-10-20,20:24:00,2020,10,Tuesday,20,13.202636,77.515976,Road,4,None,0,Under Investigation,FIR/2020/008/0743,W,[213],[510],1,15,2,1,2,6,4,6,23
744,16,Tumakuru,Assault,Road rage,2022-10-03,16:48:00,2022,10,Monday,16,13.435787,77.032941,Commercial,4,Firearm,0,Under Investigation,FIR/2022/016/0744,AU,[358],[147],0,314,4,1,4,1,2,6,47
745,14,Tumakuru,Theft,Chain snatching,2022-11-22,18:31:00,2022,11,Tuesday,18,13.266309,77.161223,Residence,3,None,482004,Under Investigation,FIR/2022/014/0745,AN,[292],[350],1,16,4,9,29,5,4,6,40
746,25,Kalaburagi,Fraud,Land grab,2024-10-18,09:18:00,2024,10,Friday,9,17.316528,76.904624,Public Transport,4,None,146617,Under Investigation,FIR/2024/025/0746,BV,[189],[148],0,,7,4,15,4,4,6,74
747,32,Ballari,Kidnapping,Child abduction,2024-05-25,19:59:00,2024,5,Saturday,19,15.166663,77.035983,Residence,5,None,0,Under Investigation,FIR/2024/032/0747,CR,[226],[437],1,62,9,5,16,5,4,6,96
748,2,Bengaluru Urban,Robbery,Dacoity,2021-07-19,22:00:00,2021,7,Monday,22,12.990463,77.707567,Road,4,None,429089,Closed - Convicted,FIR/2021/002/0748,F,[197],[342],0,,1,7,24,6,4,2,6
749,27,Dharwad,Drug Offence,Possession,2022-08-05,19:20:00,2022,8,Friday,19,15.486233,75.028034,Residence,5,Blunt Object,0,Open,FIR/2022/027/0749,CC,[351],"[142, 75]",1,76,8,3,10,5,1,4,81
750,13,Mysuru,Theft,Chain snatching,2025-03-05,18:54:00,2025,3,Wednesday,18,12.380904,76.679751,Residence,2,None,195863,Open,FIR/2025/013/0750,AK,"[147, 177]","[581, 475]",0,13,3,9,29,5,4,4,37
751,14,Tumakuru,Theft,Vehicle theft,2021-01-18,16:28:00,2021,1,Monday,16,13.41971,77.223798,Market,3,None,29412,Pending Trial,FIR/2021/014/0751,AN,"[397, 125, 99]",[160],1,,4,9,32,2,4,5,40
752,26,Kalaburagi,Assault,Gang fight,2020-02-18,14:12:00,2020,2,Tuesday,14,17.26243,76.74805,Road,4,None,0,Pending Trial,FIR/2020/026/0752,BX,"[267, 219]",[116],1,,7,1,3,6,4,5,76
753,4,Bengaluru Urban,Sexual Assault,Eve-teasing,2025-10-22,22:32:00,2025,10,Wednesday,22,12.88196,77.670706,Public Transport,5,Firearm,0,Closed - Convicted,FIR/2025/004/0753,J,"[279, 105]",[218],0,,1,8,26,4,2,2,10
754,35,Hassan,Cybercrime,Investment scam,2020-12-17,14:13:00,2020,12,Thursday,14,13.091237,76.133928,Park,4,Knife,0,Pending Trial,FIR/2020/035/0754,DA,[147],"[137, 25]",0,97,10,2,6,3,3,5,105
755,10,Mysuru,Theft,House break-in,2021-01-18,10:59:00,2021,1,Monday,10,12.18778,76.67614,Commercial,2,None,205261,Open,FIR/2021/010/0755,AB,"[1, 40]",[340],0,,3,9,30,1,4,4,28
756,4,Bengaluru Urban,Assault,Brawl,2022-06-06,16:46:00,2022,6,Monday,16,13.004941,77.649381,Commercial,3,None,0,Under Investigation,FIR/2022/004/0756,J,[131],[63],1,,1,1,1,1,4,6,10
757,22,Belagavi,Theft,Vehicle theft,2023-09-14,17:33:00,2023,9,Thursday,17,15.754427,74.501312,Park,3,None,26182,Open,FIR/2023/022/0757,BL,[159],[361],1,,6,9,32,3,4,4,64
758,34,Hassan,Kidnapping,Child abduction,2023-02-28,15:07:00,2023,2,Tuesday,15,13.082554,76.11204,Market,5,None,0,Under Investigation,FIR/2023/034/0758,CX,[312],[474],0,,10,5,16,2,4,6,102
759,14,Tumakuru,Assault,Brawl,2024-11-20,13:06:00,2024,11,Wednesday,13,13.440582,77.09913,Public Transport,4,Firearm,0,Under Investigation,FIR/2024/014/0759,AO,"[217, 58]",[585],1,212,4,1,1,4,2,6,41
760,5,Bengaluru Urban,Assault,Brawl,2023-08-07,22:21:00,2023,8,Monday,22,12.980314,77.564582,Public Transport,3,Knife,0,Under Investigation,FIR/2023/005/0760,N,[330],[357],1,123,1,1,1,4,3,6,14
761,16,Tumakuru,Assault,Domestic violence,2023-03-02,14:24:00,2023,3,Thursday,14,13.251986,77.10965,Market,4,Knife,0,Under Investigation,FIR/2023/016/0761,AU,"[247, 172]",[69],1,,4,1,2,2,3,6,47
762,14,Tumakuru,Theft,Vehicle theft,2020-01-27,16:50:00,2020,1,Monday,16,13.266982,77.213528,Park,3,None,293693,Closed - Acquitted,FIR/2020/014/0762,AN,[246],[441],1,,4,9,32,3,4,1,40
763,4,Bengaluru Urban,Theft,Vehicle theft,2025-10-22,14:19:00,2025,10,Wednesday,14,13.083987,77.47566,Park,2,None,484367,Under Investigation,FIR/2025/004/0763,L,[98],"[8, 549]",0,,1,9,32,3,4,6,12
764,15,Tumakuru,Assault,Domestic violence,2025-06-04,15:30:00,2025,6,Wednesday,15,13.397155,77.17866,Commercial,4,None,0,Closed - Convicted,FIR/2025/015/0764,AR,[390],[144],0,1,4,1,2,1,4,2,44
765,39,Udupi,Theft,Chain snatching,2020-12-05,05:04:00,2020,12,Saturday,5,13.254873,74.827912,Residence,2,None,465802,Closed - Convicted,FIR/2020/039/0765,DK,[152],[501],0,,12,9,29,5,4,2,115
766,29,Dharwad,Vandalism,Property destruction,2024-10-15,17:43:00,2024,10,Tuesday,17,15.490315,74.913801,Public Transport,3,None,0,Closed - Convicted,FIR/2024/029/0766,CH,[313],[409],1,,8,10,35,4,4,2,86
767,25,Kalaburagi,Assault,Domestic violence,2022-03-08,11:49:00,2022,3,Tuesday,11,17.213892,76.885516,Residence,4,Firearm,0,Closed - Convicted,FIR/2022/025/0767,BV,[145],"[389, 374]",1,39,7,1,2,5,2,2,74
768,17,Dakshina Kannada,Theft,Pickpocket,2025-02-21,18:23:00,2025,2,Friday,18,12.838578,74.928379,Road,2,None,475986,Pending Trial,FIR/2025/017/0768,AX,[59],[118],1,78,5,9,31,6,4,5,50
769,27,Dharwad,Theft,Pickpocket,2021-07-05,16:22:00,2021,7,Monday,16,15.511164,75.048462,Residence,3,None,115687,Under Investigation,FIR/2021/027/0769,CA,"[173, 307]",[570],0,46,8,9,31,5,4,6,79
770,39,Udupi,Theft,House break-in,2024-07-08,07:36:00,2024,7,Monday,7,13.281416,74.680292,Market,2,None,436078,Under Investigation,FIR/2024/039/0770,DK,"[259, 212]","[397, 291]",0,254,12,9,30,2,4,6,115
771,9,Bengaluru Rural,Fraud,Impersonation,2024-09-29,20:09:00,2024,9,Sunday,20,13.112677,77.541983,Commercial,4,None,20655,Closed - Acquitted,FIR/2024/009/0771,Z,[304],"[511, 132]",0,201,2,4,13,1,4,1,26
772,4,Bengaluru Urban,Theft,Chain snatching,2020-03-12,17:05:00,2020,3,Thursday,17,12.985875,77.555701,Public Transport,2,None,341679,Under Investigation,FIR/2020/004/0772,L,[74],[118],0,121,1,9,29,4,4,6,12
773,21,Belagavi,Sexual Assault,Eve-teasing,2022-06-08,19:38:00,2022,6,Wednesday,19,15.929525,74.425885,Park,5,None,0,Under Investigation,FIR/2022/021/0773,BK,[30],[39],1,,6,8,26,3,4,6,63
774,34,Hassan,Theft,Pickpocket,2023-06-22,09:02:00,2023,6,Thursday,9,13.041287,76.207905,Park,3,None,396360,Open,FIR/2023/034/0774,CV,[143],[557],0,135,10,9,31,3,4,4,100
775,15,Tumakuru,Cybercrime,Investment scam,2024-10-05,19:15:00,2024,10,Saturday,19,13.312438,77.12541,Market,4,None,0,Under Investigation,FIR/2024/015/0775,AS,"[263, 43]",[141],0,,4,2,6,2,4,6,45
776,37,Shivamogga,Robbery,Mugging,2022-11-16,00:54:00,2022,11,Wednesday,0,13.893296,75.620374,Market,5,Blunt Object,496436,Under Investigation,FIR/2022/037/0776,DE,[46],[358],1,,11,7,25,2,1,6,109
777,32,Ballari,Sexual Assault,Eve-teasing,2025-01-08,12:32:00,2025,1,Wednesday,12,15.052882,76.935248,Public Transport,5,Firearm,0,Closed - Convicted,FIR/2025/032/0777,CR,"[383, 158, 72]",[239],1,,9,8,26,4,2,2,96
778,26,Kalaburagi,Fraud,Impersonation,2025-05-15,07:55:00,2025,5,Thursday,7,17.328558,76.809851,Public Transport,4,None,226724,Under Investigation,FIR/2025/026/0778,BZ,"[337, 272]",[222],0,336,7,4,13,4,4,6,78
779,26,Kalaburagi,Murder,Domestic dispute,2025-02-26,17:11:00,2025,2,Wednesday,17,17.253878,76.818041,Market,5,None,0,Open,FIR/2025/026/0779,BZ,[354],[584],1,167,7,6,19,2,4,4,78
780,11,Mysuru,Theft,Pickpocket,2025-03-14,17:37:00,2025,3,Friday,17,12.369822,76.655144,Public Transport,2,None,243716,Open,FIR/2025/011/0780,AE,[166],[489],0,13,3,9,31,4,4,4,31
781,36,Shivamogga,Fraud,Insurance fraud,2025-12-19,02:20:00,2025,12,Friday,2,13.827286,75.61864,Commercial,4,Firearm,289111,Closed - Convicted,FIR/2025/036/0781,DD,"[64, 396, 226]",[397],0,181,11,4,14,1,2,2,108
782,26,Kalaburagi,Robbery,Armed robbery,2025-12-28,06:28:00,2025,12,Sunday,6,17.237096,76.948779,Road,5,None,376648,Closed - Convicted,FIR/2025/026/0782,BZ,[21],[370],0,,7,7,23,6,4,2,78
783,34,Hassan,Kidnapping,Human trafficking,2025-07-05,15:40:00,2025,7,Saturday,15,12.898749,76.036199,Road,5,None,0,Closed - Convicted,FIR/2025/034/0783,CX,[73],[19],0,260,10,5,17,6,4,2,102
784,26,Kalaburagi,Fraud,Cheque fraud,2025-07-13,17:10:00,2025,7,Sunday,17,17.442269,76.81066,Residence,4,Firearm,317051,Under Investigation,FIR/2025/026/0784,BZ,"[177, 77]","[166, 233]",0,22,7,4,12,5,2,6,78
785,1,Bengaluru Urban,Fraud,Impersonation,2022-03-12,20:08:00,2022,3,Saturday,20,13.040119,77.691728,Public Transport,3,Knife,125419,Under Investigation,FIR/2022/001/0785,A,"[217, 72]",[588],1,168,1,4,13,4,3,6,1
786,32,Ballari,Murder,Gang rivalry,2023-02-08,22:25:00,2023,2,Wednesday,22,15.250047,76.889595,Market,5,Firearm,0,Under Investigation,FIR/2023/032/0786,CR,[398],"[262, 51]",1,191,9,6,20,2,2,6,96
787,15,Tumakuru,Theft,Pickpocket,2023-02-23,14:41:00,2023,2,Thursday,14,13.349654,77.12605,Park,3,None,103965,Closed - Convicted,FIR/2023/015/0787,AQ,"[182, 264]",[275],0,,4,9,31,3,4,2,43
788,36,Shivamogga,Kidnapping,Human trafficking,2021-10-17,15:53:00,2021,10,Sunday,15,13.914102,75.542093,Market,5,Firearm,0,Under Investigation,FIR/2021/036/0788,DB,[161],[31],1,,11,5,17,2,2,6,106
