CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
664,100050024202500004,202500004,2025-02-11,52,24,1,2,2,6,2,5,2025-02-06 08:17:00,2025-02-06 10:13:00,2025-02-06 11:33:00,12.851884,74.942251,Masked FIR summary for robbery case 0664.
665,100090042202400001,202400001,2024-02-05,95,42,1,1,1,2,4,9,2024-02-01 13:52:00,2024-02-01 15:09:00,2024-02-01 16:08:00,15.054924,76.848886,Masked FIR summary for assault case 0665.
666,100120053202500003,202500003,2025-03-29,120,53,1,2,1,3,2,12,2025-03-26 01:36:00,2025-03-26 03:27:00,2025-03-26 05:44:00,13.382257,74.778328,Masked FIR summary for kidnapping case 0666.
667,100100044202400002,202400002,2024-07-15,97,44,1,1,2,8,3,10,2024-07-12 11:09:00,2024-07-12 12:16:00,2024-07-12 13:46:00,13.010002,76.02606,Masked FIR summary for vandalism case 0667.
668,300100046202200002,202200002,2022-08-21,104,46,3,1,1,2,2,10,2022-08-20 18:36:00,2022-08-20 19:58:00,2022-08-20 22:27:00,12.96484,76.18416,Masked FIR summary for assault case 0668.
669,800010006202400001,202400001,2024-08-13,10,6,8,1,3,9,2,1,2024-08-09 06:43:00,2024-08-09 09:20:00,2024-08-09 09:26:00,13.056203,77.58864,Masked FIR summary for fraud case 0669.
670,100100045202500003,202500003,2025-01-06,100,45,1,1,2,7,4,10,2025-01-03 23:02:00,2025-01-03 23:55:00,2025-01-04 01:18:00,13.048488,76.214235,Masked FIR summary for burglary case 0670.
671,100050023202400004,202400004,2024-03-19,50,23,1,1,3,10,2,5,2024-03-19 06:54:00,2024-03-19 07:54:00,2024-03-19 10:07:00,12.803929,75.003884,Masked FIR summary for cyber fraud case 0671.
672,100030015202000003,202000003,2020-06-07,32,15,1,1,3,9,3,3,2020-06-04 16:30:00,2020-06-04 20:17:00,2020-06-04 22:19:00,12.393519,76.607996,Masked FIR summary for fraud case 0672.
673,100010004202200003,202200003,2022-03-01,4,4,1,2,1,1,6,1,2022-02-28 17:48:00,2022-02-28 20:50:00,2022-02-28 21:48:00,13.018305,77.657189,Masked FIR summary for murder case 0673.
674,100120054202000003,202000003,2020-02-15,121,54,1,1,2,8,2,12,2020-02-11 05:42:00,2020-02-11 08:21:00,2020-02-11 09:40:00,13.243698,74.736605,Masked FIR summary for vandalism case 0674.
675,100030016202000005,202000005,2020-10-22,34,16,1,1,1,2,1,3,2020-10-17 11:38:00,2020-10-17 13:55:00,2020-10-17 16:23:00,12.312863,76.670455,Masked FIR summary for assault case 0675.
676,100110050202500004,202500004,2025-10-23,112,50,1,2,2,6,3,11,2025-10-20 22:42:00,2025-10-21 02:36:00,2025-10-21 04:14:00,13.915944,75.639405,Masked FIR summary for robbery case 0676.
677,100050023202500006,202500006,2025-08-29,50,23,1,2,4,13,3,5,2025-08-29 09:28:00,2025-08-29 12:55:00,2025-08-29 13:24:00,12.78749,74.970919,Masked FIR summary for drug trafficking case 0677.
678,100060029202100004,202100004,2021-09-29,64,29,1,1,3,9,2,6,2021-09-27 07:33:00,2021-09-27 10:10:00,2021-09-27 12:15:00,15.904446,74.529145,Masked FIR summary for fraud case 0678.
679,100060028202400003,202400003,2024-04-20,61,28,1,1,1,2,3,6,2024-04-18 21:09:00,2024-04-18 21:44:00,2024-04-18 22:05:00,15.89645,74.399068,Masked FIR summary for assault case 0679.
680,100070033202400001,202400001,2024-06-27,74,33,1,1,5,15,2,7,2024-06-24 12:26:00,2024-06-24 14:15:00,2024-06-24 15:17:00,17.27972,76.822772,Masked FIR summary for rioting case 0680.
681,100010008202500004,202500004,2025-01-21,16,8,1,1,5,14,3,1,2025-01-20 15:31:00,2025-01-20 18:40:00,2025-01-20 20:21:00,12.96441,77.561223,Masked FIR summary for unlawful assembly case 0681.
682,100050023202300003,202300003,2023-11-14,51,23,1,1,4,12,2,5,2023-11-11 04:24:00,2023-11-11 06:14:00,2023-11-11 07:47:00,12.841103,75.001763,Masked FIR summary for drug possession case 0682.
683,100100045202500004,202500004,2025-09-28,102,45,1,2,4,13,6,10,2025-09-24 02:59:00,2025-09-24 03:21:00,2025-09-24 05:35:00,13.043773,76.178002,Masked FIR summary for drug trafficking case 0683.
684,100070034202000005,202000005,2020-07-03,76,34,1,2,2,6,1,7,2020-06-29 10:18:00,2020-06-29 10:40:00,2020-06-29 11:31:00,17.261032,76.74943,Masked FIR summary for robbery case 0684.
685,100100046202300001,202300001,2023-07-09,105,46,1,2,4,13,2,10,2023-07-05 10:16:00,2023-07-05 11:33:00,2023-07-05 14:03:00,12.940296,76.211599,Masked FIR summary for drug trafficking case 0685.
686,100070034202100001,202100001,2021-05-31,78,34,1,1,1,2,3,7,2021-05-29 13:48:00,2021-05-29 16:39:00,2021-05-29 19:11:00,17.214612,76.805274,Masked FIR summary for assault case 0686.
687,100080038202500002,202500002,2025-01-05,85,38,1,1,3,11,3,8,2024-12-31 15:05:00,2024-12-31 15:55:00,2024-12-31 17:32:00,15.414123,74.943101,Masked FIR summary for cheque fraud case 0687.
688,100120052202400004,202400004,2024-01-04,117,52,1,1,2,5,4,12,2024-01-01 00:55:00,2024-01-01 01:34:00,2024-01-01 04:04:00,13.310392,74.671397,Masked FIR summary for theft case 0688.
689,800050025202100001,202100001,2021-12-28,55,25,8,1,1,2,5,5,2021-12-26 19:57:00,2021-12-26 21:59:00,2021-12-26 23:56:00,12.822757,74.930872,Masked FIR summary for assault case 0689.
690,100050023202000002,202000002,2020-02-20,50,23,1,1,1,2,2,5,2020-02-18 01:46:00,2020-02-18 05:18:00,2020-02-18 06:44:00,12.806124,75.002886,Masked FIR summary for assault case 0690.
691,800010003202200001,202200001,2022-07-21,1,3,8,2,2,6,3,1,2022-07-17 05:11:00,2022-07-17 08:07:00,2022-07-17 09:25:00,12.923338,77.548908,Masked FIR summary for robbery case 0691.
692,100100045202400003,202400003,2024-07-26,100,45,1,1,1,2,2,10,2024-07-25 10:54:00,2024-07-25 12:11:00,2024-07-25 13:28:00,13.062384,76.155184,Masked FIR summary for assault case 0692.
693,400030015202000002,202000002,2020-11-28,33,15,4,2,1,1,4,3,2020-11-24 14:26:00,2020-11-24 16:07:00,2020-11-24 17:35:00,12.368101,76.567421,Masked FIR summary for murder case 0693.
694,400040020202500001,202500001,2025-01-12,44,20,4,1,5,14,1,4,2025-01-12 02:11:00,2025-01-12 05:34:00,2025-01-12 05:56:00,13.302263,77.05836,Masked FIR summary for unlawful assembly case 0694.
695,100050024202000005,202000005,2020-08-21,52,24,1,2,1,1,2,5,2020-08-18 15:53:00,2020-08-18 19:07:00,2020-08-18 21:53:00,12.931168,75.021847,Masked FIR summary for murder case 0695.
696,100040021202500003,202500003,2025-07-27,48,21,1,2,1,3,2,4,2025-07-26 07:54:00,2025-07-26 08:33:00,2025-07-26 09:17:00,13.287862,77.056869,Masked FIR summary for kidnapping case 0696.
697,100060030202300004,202300004,2023-04-09,67,30,1,1,2,5,3,6,2023-04-08 23:48:00,2023-04-09 00:06:00,2023-04-09 01:30:00,15.829115,74.453028,Masked FIR summary for theft case 0697.
698,100020012202200002,202200002,2022-09-09,26,12,1,1,3,11,4,2,2022-09-07 13:29:00,2022-09-07 15:28:00,2022-09-07 17:40:00,13.167242,77.548739,Masked FIR summary for cheque fraud case 0698.
699,400120052202300002,202300002,2023-11-07,116,52,4,2,4,13,2,12,2023-11-05 17:52:00,2023-11-05 20:53:00,2023-11-05 23:50:00,13.349051,74.752173,Masked FIR summary for drug trafficking case 0699.
700,100060030202000003,202000003,2020-10-21,69,30,1,2,1,3,5,6,2020-10-19 11:23:00,2020-10-19 15:19:00,2020-10-19 17:26:00,15.834051,74.502174,Masked FIR summary for kidnapping case 0700.
701,100030017202100003,202100003,2021-01-30,39,17,1,1,2,5,4,3,2021-01-29 05:04:00,2021-01-29 08:36:00,2021-01-29 10:46:00,12.271751,76.705731,Masked FIR summary for theft case 0701.
702,100060030202000004,202000004,2020-11-07,67,30,1,1,2,5,3,6,2020-11-04 23:45:00,2020-11-05 02:01:00,2020-11-05 02:29:00,15.769188,74.503583,Masked FIR summary for theft case 0702.
703,100070034202100002,202100002,2021-03-24,76,34,1,2,1,4,4,7,2021-03-24 08:39:00,2021-03-24 10:00:00,2021-03-24 12:39:00,17.299967,76.840538,Masked FIR summary for sexual assault case 0703.
704,100010003202400004,202400004,2024-03-06,3,3,1,1,3,9,5,1,2024-03-06 06:33:00,2024-03-06 08:14:00,2024-03-06 10:23:00,12.918623,77.559797,Masked FIR summary for fraud case 0704.
705,100110049202100006,202100006,2021-08-12,109,49,1,1,2,5,2,11,2021-08-09 08:26:00,2021-08-09 10:34:00,2021-08-09 11:47:00,13.96137,75.592087,Masked FIR summary for theft case 0705.
706,100030014202100003,202100003,2021-09-07,29,14,1,1,2,8,5,3,2021-09-03 02:46:00,2021-09-03 05:44:00,2021-09-03 07:24:00,12.364322,76.656621,Masked FIR summary for vandalism case 0706.
707,100050024202500005,202500005,2025-06-09,54,24,1,1,3,10,3,5,2025-06-06 10:51:00,2025-06-06 14:37:00,2025-06-06 16:31:00,12.872622,74.927189,Masked FIR summary for cyber fraud case 0707.
708,100010005202500002,202500002,2025-10-02,9,5,1,1,3,9,2,1,2025-09-28 06:24:00,2025-09-28 08:43:00,2025-09-28 10:17:00,12.92423,77.4909,Masked FIR summary for fraud case 0708.
709,100100044202000004,202000004,2020-04-18,98,44,1,2,4,13,4,10,2020-04-16 07:59:00,2020-04-16 11:47:00,2020-04-16 12:56:00,12.948373,76.034468,Masked FIR summary for drug trafficking case 0709.
710,100060027202000002,202000002,2020-07-19,60,27,1,2,1,3,4,6,2020-07-15 01:16:00,2020-07-15 02:09:00,2020-07-15 03:00:00,15.825677,74.395637,Masked FIR summary for kidnapping case 0710.
711,100120052202400005,202400005,2024-04-11,116,52,1,1,2,7,2,12,2024-04-08 20:05:00,2024-04-08 22:20:00,2024-04-09 00:00:00,13.383874,74.735984,Masked FIR summary for burglary case 0711.
712,100020011202000002,202000002,2020-04-01,23,11,1,2,4,13,3,2,2020-03-30 19:38:00,2020-03-30 21:46:00,2020-03-30 22:56:00,13.167837,77.514903,Masked FIR summary for drug trafficking case 0712.
713,800070032202100001,202100001,2021-06-23,71,32,8,1,2,5,2,7,2021-06-20 09:16:00,2021-06-20 12:21:00,2021-06-20 15:06:00,17.424695,76.850802,Masked FIR summary for theft case 0713.
714,100100045202100003,202100003,2021-11-06,102,45,1,2,1,4,2,10,2021-11-04 22:51:00,2021-11-04 23:21:00,2021-11-05 01:55:00,13.000925,76.164343,Masked FIR summary for sexual assault case 0714.
715,800030016202000001,202000001,2020-10-26,36,16,8,2,4,13,3,3,2020-10-23 04:01:00,2020-10-23 06:38:00,2020-10-23 07:48:00,12.304555,76.668103,Masked FIR summary for drug trafficking case 0715.
716,100080037202000002,202000002,2020-08-24,82,37,1,1,4,12,2,8,2020-08-19 16:08:00,2020-08-19 16:28:00,2020-08-19 18:06:00,15.437293,75.020801,Masked FIR summary for drug possession case 0716.
717,100060030202200006,202200006,2022-11-27,68,30,1,1,1,2,3,6,2022-11-23 18:32:00,2022-11-23 20:32:00,2022-11-23 21:37:00,15.794325,74.459552,Masked FIR summary for assault case 0717.
718,100110048202200003,202200003,2022-07-14,107,48,1,1,5,14,5,11,2022-07-13 13:09:00,2022-07-13 15:50:00,2022-07-13 17:00:00,14.012558,75.583717,Masked FIR summary for unlawful assembly case 0718.
719,100030014202400004,202400004,2024-01-28,29,14,1,1,2,5,2,3,2024-01-26 08:22:00,2024-01-26 12:05:00,2024-01-26 14:44:00,12.380684,76.651089,Masked FIR summary for theft case 0719.
720,100030016202300003,202300003,2023-09-07,35,16,1,2,2,6,4,3,2023-09-05 05:31:00,2023-09-05 06:43:00,2023-09-05 08:46:00,12.280182,76.685622,Masked FIR summary for robbery case 0720.
721,100100046202300002,202300002,2023-11-09,104,46,1,1,2,5,3,10,2023-11-08 05:19:00,2023-11-08 06:15:00,2023-11-08 06:42:00,12.971261,76.156736,Masked FIR summary for theft case 0721.
722,300020011202500001,202500001,2025-03-05,24,11,3,2,4,13,1,2,2025-03-05 00:02:00,2025-03-05 02:31:00,2025-03-05 04:17:00,13.211064,77.459795,Masked FIR summary for drug trafficking case 0722.
723,100110050202000005,202000005,2020-03-13,112,50,1,1,2,7,2,11,2020-03-11 19:07:00,2020-03-11 20:09:00,2020-03-11 21:57:00,13.971765,75.556662,Masked FIR summary for burglary case 0723.
724,100040021202400004,202400004,2024-07-08,47,21,1,2,1,1,2,4,2024-07-03 14:46:00,2024-07-03 16:39:00,2024-07-03 17:35:00,13.346929,77.125295,Masked FIR summary for murder case 0724.
725,100090041202200002,202200002,2022-08-18,93,41,1,2,1,3,2,9,2022-08-16 01:12:00,2022-08-16 02:16:00,2022-08-16 03:21:00,15.137944,76.932156,Masked FIR summary for kidnapping case 0725.
726,800050025202200001,202200001,2022-04-22,56,25,8,2,1,3,4,5,2022-04-19 10:43:00,2022-04-19 13:37:00,2022-04-19 16:18:00,12.740205,74.9287,Masked FIR summary for kidnapping case 0726.
727,100020011202200003,202200003,2022-07-08,22,11,1,1,5,14,3,2,2022-07-06 05:22:00,2022-07-06 08:19:00,2022-07-06 08:49:00,13.219486,77.54613,Masked FIR summary for unlawful assembly case 0727.
728,100020011202200004,202200004,2022-02-28,22,11,1,1,3,9,3,2,2022-02-26 08:47:00,2022-02-26 11:57:00,2022-02-26 14:18:00,13.253717,77.531639,Masked FIR summary for fraud case 0728.
729,800020011202300001,202300001,2023-10-28,23,11,8,2,1,4,2,2,2023-10-27 14:05:00,2023-10-27 15:36:00,2023-10-27 16:52:00,13.251806,77.531864,Masked FIR summary for sexual assault case 0729.
730,100110050202500005,202500005,2025-01-22,112,50,1,1,4,12,4,11,2025-01-19 20:57:00,2025-01-19 21:42:00,2025-01-19 23:55:00,13.955615,75.577913,Masked FIR summary for drug possession case 0730.
731,100040021202000004,202000004,2020-07-08,48,21,1,1,2,8,4,4,2020-07-05 15:26:00,2020-07-05 17:30:00,2020-07-05 19:27:00,13.365281,77.05418,Masked FIR summary for vandalism case 0731.
732,100040021202000005,202000005,2020-03-13,46,21,1,1,3,11,2,4,2020-03-13 10:18:00,2020-03-13 10:54:00,2020-03-13 12:15:00,13.353952,77.050079,Masked FIR summary for cheque fraud case 0732.
733,100020010202000003,202000003,2020-09-06,19,10,1,1,4,12,1,2,2020-09-05 00:07:00,2020-09-05 00:35:00,2020-09-05 03:26:00,13.267666,77.469861,Masked FIR summary for drug possession case 0733.
734,100110048202100001,202100001,2021-08-19,107,48,1,1,1,2,3,11,2021-08-19 02:49:00,2021-08-19 03:36:00,2021-08-19 06:23:00,13.972923,75.583971,Masked FIR summary for assault case 0734.
735,100080037202400002,202400002,2024-02-04,84,37,1,1,3,10,2,8,2024-01-31 03:31:00,2024-01-31 03:52:00,2024-01-31 06:33:00,15.399922,75.026402,Masked FIR summary for cyber fraud case 0735.
736,100040021202400005,202400005,2024-03-28,47,21,1,1,4,12,3,4,2024-03-24 06:14:00,2024-03-24 07:34:00,2024-03-24 10:12:00,13.36779,77.069676,Masked FIR summary for drug possession case 0736.
737,400030017202100001,202100001,2021-10-07,37,17,4,1,3,11,3,3,2021-10-03 01:48:00,2021-10-03 04:25:00,2021-10-03 06:10:00,12.287405,76.619521,Masked FIR summary for cheque fraud case 0737.
738,400050023202100001,202100001,2021-12-23,50,23,4,1,2,5,3,5,2021-12-21 17:32:00,2021-12-21 20:55:00,2021-12-21 21:03:00,12.852809,75.022891,Masked FIR summary for theft case 0738.
739,100100046202300003,202300003,2023-06-04,105,46,1,1,2,8,2,10,2023-06-04 07:14:00,2023-06-04 10:48:00,2023-06-04 11:49:00,12.999267,76.153798,Masked FIR summary for vandalism case 0739.
740,400040020202200001,202200001,2022-02-16,44,20,4,2,1,4,2,4,2022-02-15 22:54:00,2022-02-16 02:47:00,2022-02-16 02:58:00,13.303127,77.133233,Masked FIR summary for sexual assault case 0740.
741,100020010202300003,202300003,2023-08-22,20,10,1,2,1,3,2,2,2023-08-17 20:56:00,2023-08-18 00:41:00,2023-08-18 02:18:00,13.215225,77.450737,Masked FIR summary for kidnapping case 0741.
742,100110048202300003,202300003,2023-06-21,107,48,1,2,4,13,4,11,2023-06-18 03:21:00,2023-06-18 03:51:00,2023-06-18 05:26:00,14.016604,75.514092,Masked FIR summary for drug trafficking case 0742.
743,300100045202100001,202100001,2021-12-16,100,45,3,1,4,12,2,10,2021-12-13 07:17:00,2021-12-13 09:47:00,2021-12-13 11:41:00,12.981381,76.14616,Masked FIR summary for drug possession case 0743.
744,100040019202200005,202200005,2022-12-06,42,19,1,1,2,8,2,4,2022-12-04 12:30:00,2022-12-04 15:43:00,2022-12-04 18:27:00,13.33874,77.094177,Masked FIR summary for vandalism case 0744.
745,100050024202300005,202300005,2023-11-14,53,24,1,1,2,8,3,5,2023-11-10 16:16:00,2023-11-10 19:37:00,2023-11-10 20:18:00,12.945667,74.986632,Masked FIR summary for vandalism case 0745.
746,100010008202400003,202400003,2024-12-25,17,8,1,2,1,4,2,1,2024-12-23 06:58:00,2024-12-23 07:27:00,2024-12-23 08:34:00,12.920953,77.659115,Masked FIR summary for sexual assault case 0746.
747,100020010202400002,202400002,2024-10-27,20,10,1,1,5,14,3,2,2024-10-22 07:48:00,2024-10-22 11:32:00,2024-10-22 12:27:00,13.305248,77.447652,Masked FIR summary for unlawful assembly case 0747.
748,100070032202400003,202400003,2024-04-29,71,32,1,1,2,7,2,7,2024-04-27 23:07:00,2024-04-28 03:03:00,2024-04-28 05:23:00,17.418651,76.875467,Masked FIR summary for burglary case 0748.
749,100070032202300003,202300003,2023-01-07,70,32,1,1,3,9,4,7,2023-01-04 18:40:00,2023-01-04 21:26:00,2023-01-04 22:04:00,17.434206,76.825975,Masked FIR summary for fraud case 0749.
750,100100044202000005,202000005,2020-11-28,99,44,1,1,2,7,3,10,2020-11-26 02:34:00,2020-11-26 05:28:00,2020-11-26 06:51:00,13.013424,76.063456,Masked FIR summary for burglary case 0750.
751,100030014202400005,202400005,2024-05-08,28,14,1,1,2,7,6,3,2024-05-07 08:46:00,2024-05-07 11:25:00,2024-05-07 13:34:00,12.40922,76.730409,Masked FIR summary for burglary case 0751.
752,100110049202200004,202200004,2022-10-24,111,49,1,1,3,11,1,11,2022-10-19 03:51:00,2022-10-19 06:53:00,2022-10-19 09:53:00,13.973806,75.541477,Masked FIR summary for cheque fraud case 0752.
753,100060030202400006,202400006,2024-12-29,69,30,1,1,2,7,4,6,2024-12-24 21:49:00,2024-12-25 01:21:00,2024-12-25 03:29:00,15.742518,74.505974,Masked FIR summary for burglary case 0753.
754,100080038202300004,202300004,2023-07-10,86,38,1,2,2,6,2,8,2023-07-08 21:57:00,2023-07-09 01:36:00,2023-07-09 02:36:00,15.355452,74.974641,Masked FIR summary for robbery case 0754.
755,100120053202300004,202300004,2023-05-15,118,53,1,1,3,9,3,12,2023-05-11 22:33:00,2023-05-11 23:26:00,2023-05-12 02:14:00,13.3382,74.80761,Masked FIR summary for fraud case 0755.
756,100010007202100003,202100003,2021-07-24,13,7,1,2,2,6,6,1,2021-07-21 15:35:00,2021-07-21 16:01:00,2021-07-21 18:51:00,13.022222,77.501171,Masked FIR summary for robbery case 0756.
757,100010007202500002,202500002,2025-10-14,15,7,1,1,1,2,3,1,2025-10-11 07:35:00,2025-10-11 10:50:00,2025-10-11 13:01:00,13.025949,77.560576,Masked FIR summary for assault case 0757.
758,100060028202400004,202400004,2024-12-20,63,28,1,1,2,7,3,6,2024-12-17 13:40:00,2024-12-17 16:36:00,2024-12-17 16:41:00,15.882762,74.45429,Masked FIR summary for burglary case 0758.
759,100010006202400003,202400003,2024-05-08,12,6,1,2,1,4,3,1,2024-05-05 16:55:00,2024-05-05 20:12:00,2024-05-05 21:01:00,13.002261,77.584824,Masked FIR summary for sexual assault case 0759.
760,100110049202000003,202000003,2020-04-17,109,49,1,1,5,15,2,11,2020-04-15 22:31:00,2020-04-16 01:34:00,2020-04-16 04:19:00,13.935783,75.574333,Masked FIR summary for rioting case 0760.
761,100060030202300005,202300005,2023-12-07,69,30,1,2,1,3,3,6,2023-12-02 11:42:00,2023-12-02 14:09:00,2023-12-02 15:28:00,15.819575,74.469535,Masked FIR summary for kidnapping case 0761.
762,100030016202000006,202000006,2020-10-14,34,16,1,1,3,10,5,3,2020-10-14 05:16:00,2020-10-14 07:13:00,2020-10-14 07:31:00,12.253927,76.737886,Masked FIR summary for cyber fraud case 0762.
763,100080037202500004,202500004,2025-01-24,82,37,1,1,3,9,3,8,2025-01-20 09:16:00,2025-01-20 10:03:00,2025-01-20 11:28:00,15.436456,75.000676,Masked FIR summary for fraud case 0763.
764,100040021202400006,202400006,2024-11-08,46,21,1,1,2,5,3,4,2024-11-07 06:18:00,2024-11-07 06:57:00,2024-11-07 07:23:00,13.359873,77.039916,Masked FIR summary for theft case 0764.
765,100010004202300003,202300003,2023-01-24,5,4,1,1,5,14,2,1,2023-01-20 06:03:00,2023-01-20 09:04:00,2023-01-20 10:23:00,12.972538,77.668017,Masked FIR summary for unlawful assembly case 0765.
766,100050023202500007,202500007,2025-09-04,50,23,1,1,1,2,4,5,2025-09-01 03:40:00,2025-09-01 05:38:00,2025-09-01 07:13:00,12.766787,74.950828,Masked FIR summary for assault case 0766.
767,100110048202400001,202400001,2024-11-07,107,48,1,1,4,12,4,11,2024-11-02 21:17:00,2024-11-02 21:52:00,2024-11-03 00:40:00,13.933978,75.544072,Masked FIR summary for drug possession case 0767.
768,100030016202300004,202300004,2023-08-15,36,16,1,1,3,10,3,3,2023-08-10 17:30:00,2023-08-10 18:08:00,2023-08-10 19:02:00,12.279543,76.661377,Masked FIR summary for cyber fraud case 0768.
769,100040021202300001,202300001,2023-04-26,47,21,1,1,3,11,4,4,2023-04-26 11:09:00,2023-04-26 12:28:00,2023-04-26 14:35:00,13.377722,77.062983,Masked FIR summary for cheque fraud case 0769.
770,100030016202100003,202100003,2021-09-08,36,16,1,1,2,8,1,3,2021-09-04 20:03:00,2021-09-04 23:14:00,2021-09-05 00:04:00,12.298648,76.717395,Masked FIR summary for vandalism case 0770.
771,100030015202000004,202000004,2020-11-27,31,15,1,1,3,10,4,3,2020-11-23 12:29:00,2020-11-23 15:48:00,2020-11-23 18:26:00,12.378932,76.629545,Masked FIR summary for cyber fraud case 0771.
772,100010004202000003,202000003,2020-08-26,5,4,1,1,3,11,2,1,2020-08-22 15:43:00,2020-08-22 19:35:00,2020-08-22 20:42:00,13.043193,77.628182,Masked FIR summary for cheque fraud case 0772.
773,100020011202200005,202200005,2022-12-02,23,11,1,1,2,5,4,2,2022-12-01 05:40:00,2022-12-01 07:03:00,2022-12-01 07:38:00,13.16724,77.494343,Masked FIR summary for theft case 0773.
774,100020010202300004,202300004,2023-07-31,21,10,1,2,1,4,2,2,2023-07-29 04:27:00,2023-07-29 06:45:00,2023-07-29 07:07:00,13.230223,77.483316,Masked FIR summary for sexual assault case 0774.
775,300020012202400002,202400002,2024-06-18,26,12,3,2,1,4,2,2,2024-06-18 01:33:00,2024-06-18 04:06:00,2024-06-18 06:21:00,13.19705,77.550954,Masked FIR summary for sexual assault case 0775.
776,300070032202300001,202300001,2023-08-01,71,32,3,1,3,11,2,7,2023-07-30 11:40:00,2023-07-30 15:37:00,2023-07-30 17:31:00,17.407784,76.871758,Masked FIR summary for cheque fraud case 0776.
777,100060028202300004,202300004,2023-07-10,63,28,1,1,1,2,5,6,2023-07-09 00:12:00,2023-07-09 00:36:00,2023-07-09 00:59:00,15.876157,74.413632,Masked FIR summary for assault case 0777.
778,400020011202100001,202100001,2021-03-02,23,11,4,1,2,5,1,2,2021-03-02 01:43:00,2021-03-02 02:33:00,2021-03-02 05:09:00,13.22865,77.506928,Masked FIR summary for theft case 0778.
779,800050025202000001,202000001,2020-06-08,55,25,8,1,1,2,1,5,2020-06-07 21:10:00,2020-06-07 22:51:00,2020-06-08 00:06:00,12.800484,74.899778,Masked FIR summary for assault case 0779.
780,100120053202100002,202100002,2021-02-10,120,53,1,1,3,9,3,12,2021-02-06 21:55:00,2021-02-06 22:24:00,2021-02-06 23:54:00,13.379457,74.868529,Masked FIR summary for fraud case 0780.
781,100010008202200003,202200003,2022-11-28,18,8,1,2,1,1,2,1,2022-11-26 07:30:00,2022-11-26 09:48:00,2022-11-26 10:13:00,12.954578,77.610816,Masked FIR summary for murder case 0781.
782,100090041202500002,202500002,2025-12-27,92,41,1,1,1,2,4,9,2025-12-22 15:11:00,2025-12-22 16:41:00,2025-12-22 19:12:00,15.101984,76.957943,Masked FIR summary for assault case 0782.
783,100060029202500008,202500008,2025-03-10,64,29,1,2,1,3,2,6,2025-03-08 04:49:00,2025-03-08 06:18:00,2025-03-08 07:10:00,15.938523,74.58235,Masked FIR summary for kidnapping case 0783.
784,100040021202300002,202300002,2023-06-11,48,21,1,2,4,13,2,4,2023-06-06 22:54:00,2023-06-06 23:43:00,2023-06-07 02:30:00,13.311955,77.077959,Masked FIR summary for drug trafficking case 0784.
785,100090041202000004,202000004,2020-01-17,91,41,1,2,2,6,6,9,2020-01-13 19:57:00,2020-01-13 20:35:00,2020-01-13 21:10:00,15.136158,76.932912,Masked FIR summary for robbery case 0785.
786,100040021202200002,202200002,2022-09-09,46,21,1,1,5,15,1,4,2022-09-07 19:22:00,2022-09-07 20:06:00,2022-09-07 22:11:00,13.339719,77.115754,Masked FIR summary for rioting case 0786.
787,100010004202100003,202100003,2021-03-06,5,4,1,1,3,11,3,1,2021-03-02 05:12:00,2021-03-02 07:42:00,2021-03-02 08:48:00,12.997858,77.704097,Masked FIR summary for cheque fraud case 0787.
788,100100046202100001,202100001,2021-12-01,103,46,1,2,1,3,2,10,2021-12-01 02:08:00,2021-12-01 06:03:00,2021-12-01 08:38:00,12.964919,76.187487,Masked FIR summary for kidnapping case 0788.
789,100040019202000006,202000006,2020-12-21,40,19,1,1,3,9,3,4,2020-12-18 23:48:00,2020-12-19 03:00:00,2020-12-19 05:43:00,13.291176,77.123662,Masked FIR summary for fraud case 0789.
790,100070032202200003,202200003,2022-10-16,71,32,1,2,1,1,3,7,2022-10-14 01:29:00,2022-10-14 03:10:00,2022-10-14 03:57:00,17.454013,76.885737,Masked FIR summary for murder case 0790.
791,100010008202500005,202500005,2025-04-16,18,8,1,1,5,15,3,1,2025-04-13 10:18:00,2025-04-13 13:15:00,2025-04-13 14:21:00,12.908532,77.598239,Masked FIR summary for rioting case 0791.
792,100010005202000004,202000004,2020-02-25,8,5,1,1,5,15,4,1,2020-02-21 19:27:00,2020-02-21 22:55:00,2020-02-22 01:36:00,12.948472,77.571748,Masked FIR summary for rioting case 0792.
793,100020012202500003,202500003,2025-04-01,25,12,1,1,3,9,3,2,2025-03-31 18:32:00,2025-03-31 21:59:00,2025-03-31 23:24:00,13.13305,77.540726,Masked FIR summary for fraud case 0793.
794,100070032202500002,202500002,2025-10-09,70,32,1,1,3,11,2,7,2025-10-07 12:21:00,2025-10-07 12:47:00,2025-10-07 13:01:00,17.359403,76.878213,Masked FIR summary for cheque fraud case 0794.
795,100090040202300001,202300001,2023-12-08,89,40,1,1,3,9,2,9,2023-12-04 00:39:00,2023-12-04 01:33:00,2023-12-04 04:29:00,15.237955,76.916245,Masked FIR summary for fraud case 0795.
796,100040021202200003,202200003,2022-03-04,47,21,1,1,5,14,4,4,2022-03-02 12:39:00,2022-03-02 14:51:00,2022-03-02 16:52:00,13.334519,77.051495,Masked FIR summary for unlawful assembly case 0796.
